date,number_of_strikes,center_point_geom
2019-12-17,2,POINT(-85.2 27.8)
2019-12-17,2,POINT(-91.7 25.9)
2019-12-17,2,POINT(-84.7 29.2)
2019-12-17,2,POINT(-84.1 29.2)
2019-12-17,2,POINT(-90.3 25.8)
2019-12-17,2,POINT(-83.5 28.5)
2019-12-17,2,POINT(-74.8 33.5)
2019-12-17,2,POINT(-74.4 33.5)
2019-12-17,2,POINT(-81.5 33.5)
2019-12-17,2,POINT(-84 31.9)
2019-12-17,2,POINT(-78.9 30.8)
2019-12-17,2,POINT(-81.4 18.8)
2019-12-17,2,POINT(-85.3 37)
2019-12-17,2,POINT(-86.9 29)
2019-12-17,2,POINT(-85.6 33)
2019-12-17,2,POINT(-93.5 22)
2019-12-17,3,POINT(-80.8 35.5)
2019-12-17,3,POINT(-83.4 36.4)
2019-12-17,3,POINT(-85 28.4)
2019-12-17,3,POINT(-87.9 27.3)
2019-12-17,3,POINT(-87.6 34.3)
2019-12-17,3,POINT(-87 28.2)
2019-12-17,3,POINT(-84.3 30.6)
2019-12-17,3,POINT(-88.1 33.9)
2019-12-17,3,POINT(-90.1 32.2)
2019-12-17,3,POINT(-87 29.3)
2019-12-17,3,POINT(-81.1 31.5)
2019-12-17,3,POINT(-87 25.9)
2019-12-17,3,POINT(-84.8 31.1)
2019-12-17,3,POINT(-92.4 29.2)
2019-12-17,3,POINT(-85 25.6)
2019-12-17,3,POINT(-84.7 29.7)
2019-12-17,3,POINT(-91.9 29.6)
2019-12-17,3,POINT(-87.9 26.3)
2019-12-17,3,POINT(-86.9 29.4)
2019-12-17,3,POINT(-86.1 33.9)
2019-12-17,3,POINT(-90.7 31.6)
2019-12-17,3,POINT(-88.1 26.8)
2019-12-17,3,POINT(-88.8 31.5)
2019-12-17,3,POINT(-88.7 31.5)
2019-12-17,3,POINT(-90.4 32.1)
2019-12-17,3,POINT(-89.9 31.5)
2019-12-17,3,POINT(-85.9 31.4)
2019-12-17,3,POINT(-91.5 24.9)
2019-12-17,3,POINT(-82.8 37)
2019-12-17,3,POINT(-87.7 26)
2019-12-17,3,POINT(-84.6 23)
2019-12-17,3,POINT(-68.6 38.3)
2019-12-17,3,POINT(-83.1 37.3)
2019-12-17,3,POINT(-82.9 28.3)
2019-12-17,3,POINT(-84.6 26.4)
2019-12-17,3,POINT(-88.4 28.9)
2019-12-17,3,POINT(-88.7 29.4)
2019-12-17,3,POINT(-91.3 31.3)
2019-12-17,3,POINT(-82.5 31.5)
2019-12-17,3,POINT(-88.7 31.1)
2019-12-17,3,POINT(-89 26.6)
2019-12-17,3,POINT(-84.4 27.4)
2019-12-17,3,POINT(-89.1 27)
2019-12-17,3,POINT(-83.6 35.3)
2019-12-17,3,POINT(-85 35.8)
2019-12-17,3,POINT(-84.4 28.9)
2019-12-17,3,POINT(-78.3 31.7)
2019-12-17,3,POINT(-80 31.3)
2019-12-17,3,POINT(-86.9 32.3)
2019-12-17,3,POINT(-82.8 31.2)
2019-12-17,3,POINT(-84.5 22.9)
2019-12-17,3,POINT(-88 26.9)
2019-12-17,3,POINT(-76.1 33.7)
2019-12-17,3,POINT(-93.3 29.8)
2019-12-17,3,POINT(-78 32.6)
2019-12-17,3,POINT(-82.9 35)
2019-12-17,3,POINT(-70.4 38.6)
2019-12-17,3,POINT(-84.7 36.9)
2019-12-17,3,POINT(-84.8 36.6)
2019-12-17,3,POINT(-84.7 36.5)
2019-12-17,3,POINT(-79.9 28.9)
2019-12-17,3,POINT(-82.9 21.3)
2019-12-17,3,POINT(-87.6 27.3)
2019-12-17,3,POINT(-75.5 33.3)
2019-12-17,3,POINT(-75.3 33.2)
2019-12-17,3,POINT(-91.5 30.7)
2019-12-17,3,POINT(-86.7 32.3)
2019-12-17,3,POINT(-87.8 26.2)
2019-12-17,3,POINT(-83.1 27.8)
2019-12-17,3,POINT(-84.9 25.8)
2019-12-17,3,POINT(-91.6 31.1)
2019-12-17,3,POINT(-90.5 25.4)
2019-12-17,3,POINT(-87.8 26.6)
2019-12-17,3,POINT(-88 33.6)
2019-12-17,3,POINT(-78.6 30.3)
2019-12-17,3,POINT(-85.6 35.7)
2019-12-17,3,POINT(-91.7 30.8)
2019-12-17,3,POINT(-85.4 27.2)
2019-12-17,3,POINT(-76.6 33.1)
2019-12-17,3,POINT(-81.8 31.6)
2019-12-17,3,POINT(-85.4 28.7)
2019-12-17,3,POINT(-87.9 27.9)
2019-12-17,3,POINT(-91.4 26.1)
2019-12-17,3,POINT(-89.2 26.9)
2019-12-17,3,POINT(-83.9 34.7)
2019-12-17,3,POINT(-81.2 30.5)
2019-12-17,3,POINT(-90.1 30.5)
2019-12-17,3,POINT(-87.6 29.2)
2019-12-17,3,POINT(-82.3 28.5)
2019-12-17,3,POINT(-89.4 30.9)
2019-12-17,3,POINT(-89 27)
2019-12-17,3,POINT(-67.6 38.4)
2019-12-17,3,POINT(-71.7 37.7)
2019-12-17,3,POINT(-83.1 36.8)
2019-12-17,3,POINT(-82.8 36.8)
2019-12-17,3,POINT(-83.2 36.7)
2019-12-17,3,POINT(-75.1 34.3)
2019-12-17,3,POINT(-91.1 26.4)
2019-12-17,3,POINT(-88.1 27.2)
2019-12-17,3,POINT(-89.6 33.1)
2019-12-17,3,POINT(-78.3 32.2)
2019-12-17,3,POINT(-91.8 30.6)
2019-12-17,3,POINT(-88.9 31.2)
2019-12-17,3,POINT(-85.3 27.8)
2019-12-17,3,POINT(-78.2 32.1)
2019-12-17,3,POINT(-83.6 30.9)
2019-12-17,3,POINT(-86 30.9)
2019-12-17,3,POINT(-79.3 29.5)
2019-12-17,3,POINT(-77.2 32.4)
2019-12-17,3,POINT(-80.6 32.4)
2019-12-17,3,POINT(-84.6 30.2)
2019-12-17,3,POINT(-90.5 27.2)
2019-12-17,3,POINT(-90.2 28.1)
2019-12-17,3,POINT(-83.1 31.6)
2019-12-17,3,POINT(-82.9 28.6)
2019-12-17,3,POINT(-82.7 34.9)
2019-12-17,3,POINT(-84 30.5)
2019-12-17,3,POINT(-90.6 26.7)
2019-12-17,3,POINT(-77.7 30.9)
2019-12-17,3,POINT(-87.9 32.6)
2019-12-17,3,POINT(-85.1 31.4)
2019-12-17,3,POINT(-84.8 31.4)
2019-12-17,3,POINT(-81.8 21.6)
2019-12-17,3,POINT(-93.5 21.7)
2019-12-17,3,POINT(-76 32.6)
2019-12-17,3,POINT(-77.9 32.5)
2019-12-17,3,POINT(-85.8 31)
2019-12-17,3,POINT(-85 29)
2019-12-17,3,POINT(-87 34)
2019-12-17,3,POINT(-73 35.9)
2019-12-17,3,POINT(-83.5 36.4)
2019-12-17,3,POINT(-87.3 28.4)
2019-12-17,3,POINT(-83.8 23.9)
2019-12-17,3,POINT(-85.5 27.2)
2019-12-17,3,POINT(-85 28.7)
2019-12-17,3,POINT(-76.7 32.1)
2019-12-17,3,POINT(-86.1 34.8)
2019-12-17,3,POINT(-85.6 29.1)
2019-12-17,3,POINT(-87.1 26.5)
2019-12-17,3,POINT(-88.8 30.9)
2019-12-17,3,POINT(-86.2 31)
2019-12-17,3,POINT(-86.2 35.7)
2019-12-17,3,POINT(-88.2 26.4)
2019-12-17,3,POINT(-94.9 27.3)
2019-12-17,3,POINT(-94.5 27.3)
2019-12-17,3,POINT(-88.6 31.3)
2019-12-17,3,POINT(-83.2 28.6)
2019-12-17,3,POINT(-91.1 25.7)
2019-12-17,3,POINT(-82.6 30.4)
2019-12-17,3,POINT(-81.5 30.4)
2019-12-17,3,POINT(-84.7 31.4)
2019-12-17,3,POINT(-84.6 31.4)
2019-12-17,3,POINT(-74.8 33.4)
2019-12-17,3,POINT(-83.2 30.3)
2019-12-17,3,POINT(-80.7 20.1)
2019-12-17,3,POINT(-72.9 36)
2019-12-17,3,POINT(-82.8 35)
2019-12-17,3,POINT(-81.1 29)
2019-12-17,3,POINT(-85.8 35.7)
2019-12-17,3,POINT(-86.3 35.7)
2019-12-17,3,POINT(-83.3 36.9)
2019-12-17,3,POINT(-84.6 35.4)
2019-12-17,3,POINT(-84.8 36.5)
2019-12-17,3,POINT(-82.3 31.3)
2019-12-17,3,POINT(-88.5 27.2)
2019-12-17,3,POINT(-84.9 28.2)
2019-12-17,3,POINT(-82.5 28.8)
2019-12-17,3,POINT(-81.5 23.2)
2019-12-17,3,POINT(-75.6 33.8)
2019-12-17,3,POINT(-80.9 22.3)
2019-12-17,3,POINT(-87.7 32.1)
2019-12-17,3,POINT(-86.2 29.8)
2019-12-17,3,POINT(-91.2 26.7)
2019-12-17,3,POINT(-88.9 27.4)
2019-12-17,3,POINT(-85.5 33)
2019-12-17,3,POINT(-85 35.6)
2019-12-17,3,POINT(-89.5 28.3)
2019-12-17,3,POINT(-90.7 26.4)
2019-12-17,3,POINT(-85.5 34.2)
2019-12-17,3,POINT(-82.6 35.1)
2019-12-17,3,POINT(-87.9 26.9)
2019-12-17,3,POINT(-86.8 31.2)
2019-12-17,3,POINT(-82.4 30.5)
2019-12-17,3,POINT(-80.2 22.3)
2019-12-17,3,POINT(-85 27.7)
2019-12-17,3,POINT(-76.3 33.6)
2019-12-17,3,POINT(-85.8 29.6)
2019-12-17,3,POINT(-90.2 31)
2019-12-17,3,POINT(-65.7 40.4)
2019-12-17,3,POINT(-67.6 38.5)
2019-12-17,3,POINT(-86 35.8)
2019-12-17,3,POINT(-83.3 37.2)
2019-12-17,3,POINT(-84 35.7)
2019-12-17,3,POINT(-83.3 36.6)
2019-12-17,3,POINT(-83.4 36.5)
2019-12-17,3,POINT(-83.1 36.4)
2019-12-17,3,POINT(-87.7 32.5)
2019-12-17,3,POINT(-91.5 30.8)
2019-12-17,3,POINT(-84.9 27.2)
2019-12-17,3,POINT(-89.6 27.1)
2019-12-17,3,POINT(-87.9 34.1)
2019-12-17,3,POINT(-85.1 22.7)
2019-12-17,3,POINT(-78.4 30.5)
2019-12-17,3,POINT(-81.4 29.2)
2019-12-17,3,POINT(-84.9 32.1)
2019-12-17,3,POINT(-91 25.8)
2019-12-17,3,POINT(-75.8 32.6)
2019-12-17,3,POINT(-75.4 33.6)
2019-12-17,3,POINT(-87.7 29.6)
2019-12-17,3,POINT(-90.7 26)
2019-12-17,3,POINT(-73.1 35.9)
2019-12-17,3,POINT(-84.7 35.5)
2019-12-17,3,POINT(-91.1 30.3)
2019-12-17,3,POINT(-84.3 27.2)
2019-12-17,3,POINT(-90.4 27.3)
2019-12-17,3,POINT(-75.2 33.1)
2019-12-17,3,POINT(-83.5 31.5)
2019-12-17,3,POINT(-85 27.8)
2019-12-17,3,POINT(-77.9 32.6)
2019-12-17,3,POINT(-84.2 34.8)
2019-12-17,3,POINT(-85.9 28.4)
2019-12-17,3,POINT(-84.7 34.4)
2019-12-17,3,POINT(-87.6 26)
2019-12-17,3,POINT(-85.4 35.8)
2019-12-17,3,POINT(-84.3 36.9)
2019-12-17,3,POINT(-85.9 35.5)
2019-12-17,3,POINT(-72.1 36.4)
2019-12-17,3,POINT(-89.3 27.4)
2019-12-17,3,POINT(-84.7 34.5)
2019-12-17,3,POINT(-88.4 31.8)
2019-12-17,3,POINT(-75.4 33.1)
2019-12-17,3,POINT(-86.2 32.9)
2019-12-17,3,POINT(-78.5 30.5)
2019-12-17,3,POINT(-91.2 30.5)
2019-12-17,3,POINT(-76.3 33.7)
2019-12-17,3,POINT(-90.8 26.6)
2019-12-17,3,POINT(-88.3 29.1)
2019-12-17,3,POINT(-81.3 31)
2019-12-17,3,POINT(-91.1 30)
2019-12-17,3,POINT(-85.8 34)
2019-12-17,3,POINT(-85.5 36.1)
2019-12-17,3,POINT(-75.3 34.2)
2019-12-17,3,POINT(-78.2 31.7)
2019-12-17,3,POINT(-74.5 35.1)
2019-12-17,3,POINT(-84.7 28.8)
2019-12-17,3,POINT(-93.9 27.1)
2019-12-17,3,POINT(-86.8 26.1)
2019-12-17,3,POINT(-92.1 30.6)
2019-12-17,3,POINT(-79.6 29.2)
2019-12-17,3,POINT(-86.3 35.1)
2019-12-17,3,POINT(-85.5 29.2)
2019-12-17,3,POINT(-85.4 34.8)
2019-12-17,3,POINT(-81.7 21.6)
2019-12-17,3,POINT(-86.8 34.6)
2019-12-17,3,POINT(-86.4 29.6)
2019-12-17,3,POINT(-81.7 38)
2019-12-17,3,POINT(-84.7 36)
2019-12-17,3,POINT(-84.2 21.2)
2019-12-17,3,POINT(-83.5 37.8)
2019-12-17,3,POINT(-85.5 35.6)
2019-12-17,3,POINT(-90.8 26.5)
2019-12-17,3,POINT(-89.6 26.5)
2019-12-17,3,POINT(-76.8 33.4)
2019-12-17,3,POINT(-87.4 30.3)
2019-12-17,3,POINT(-84.5 34.5)
2019-12-17,3,POINT(-77.1 33.2)
2019-12-17,3,POINT(-76.5 32.3)
2019-12-17,3,POINT(-91.4 30.2)
2019-12-17,3,POINT(-91 26.2)
2019-12-17,3,POINT(-93.9 28.7)
2019-12-17,3,POINT(-88.2 26.8)
2019-12-17,3,POINT(-91.8 25.7)
2019-12-17,3,POINT(-90.1 31.5)
2019-12-17,3,POINT(-86.1 29.7)
2019-12-17,3,POINT(-89.1 26.6)
2019-12-17,3,POINT(-89.1 26.5)
2019-12-17,3,POINT(-90.4 31)
2019-12-17,3,POINT(-79.2 18.6)
2019-12-17,3,POINT(-83 35)
2019-12-17,3,POINT(-81.9 32)
2019-12-17,3,POINT(-71.9 36.5)
2019-12-17,3,POINT(-86 28.4)
2019-12-17,3,POINT(-81.9 28.9)
2019-12-17,3,POINT(-83.2 27.2)
2019-12-17,3,POINT(-82.5 28.1)
2019-12-17,3,POINT(-85.4 34.1)
2019-12-17,3,POINT(-84 30.7)
2019-12-17,3,POINT(-85.8 33.9)
2019-12-17,3,POINT(-83 34.8)
2019-12-17,3,POINT(-83.7 27.8)
2019-12-17,3,POINT(-88.5 27.9)
2019-12-17,3,POINT(-86.1 28.6)
2019-12-17,3,POINT(-88.8 28.6)
2019-12-17,3,POINT(-85.4 35.2)
2019-12-17,3,POINT(-84.5 35.9)
2019-12-17,3,POINT(-84.4 35.8)
2019-12-17,3,POINT(-83.3 36.5)
2019-12-17,3,POINT(-76.1 33.2)
2019-12-17,3,POINT(-80.7 28.8)
2019-12-17,3,POINT(-86.7 30.7)
2019-12-17,3,POINT(-88.8 29.4)
2019-12-17,3,POINT(-81.8 31.2)
2019-12-17,3,POINT(-84.9 28.7)
2019-12-17,3,POINT(-84.5 29.3)
2019-12-17,3,POINT(-90.2 30.6)
2019-12-17,3,POINT(-94 28.7)
2019-12-17,3,POINT(-91.1 29.9)
2019-12-17,3,POINT(-85.2 28.6)
2019-12-17,3,POINT(-84.6 32.1)
2019-12-17,3,POINT(-86.3 32.7)
2019-12-17,3,POINT(-91.5 30.5)
2019-12-17,3,POINT(-81.1 27.5)
2019-12-17,3,POINT(-92.8 30)
2019-12-17,3,POINT(-76.6 33)
2019-12-17,3,POINT(-90.3 27)
2019-12-17,3,POINT(-72.2 36.3)
2019-12-17,3,POINT(-69.8 38.8)
2019-12-17,3,POINT(-69 38.3)
2019-12-17,3,POINT(-85.6 36.1)
2019-12-17,3,POINT(-84.8 35.7)
2019-12-17,3,POINT(-83.2 36.5)
2019-12-17,3,POINT(-83.6 35.4)
2019-12-17,3,POINT(-87 35.5)
2019-12-17,3,POINT(-86.1 35.4)
2019-12-17,3,POINT(-86.2 27.3)
2019-12-17,3,POINT(-85.8 28.3)
2019-12-17,3,POINT(-84 27.3)
2019-12-17,3,POINT(-87 30.8)
2019-12-17,3,POINT(-83.9 23.6)
2019-12-17,3,POINT(-84.4 26.3)
2019-12-17,3,POINT(-92.6 23.4)
2019-12-17,3,POINT(-83.9 30.6)
2019-12-17,3,POINT(-80.6 29.2)
2019-12-17,3,POINT(-87.8 26.7)
2019-12-17,3,POINT(-84.9 35.2)
2019-12-17,3,POINT(-84.5 35.2)
2019-12-17,3,POINT(-81.1 31.9)
2019-12-17,3,POINT(-77.5 32.6)
2019-12-17,3,POINT(-88.9 26.6)
2019-12-17,3,POINT(-88.7 29.1)
2019-12-17,3,POINT(-84.6 35)
2019-12-17,3,POINT(-91 25)
2019-12-17,3,POINT(-69.3 38.1)
2019-12-17,3,POINT(-85.6 35.6)
2019-12-17,3,POINT(-83 36.6)
2019-12-17,3,POINT(-86.6 24.5)
2019-12-17,3,POINT(-87 34.4)
2019-12-17,3,POINT(-88.8 29.5)
2019-12-17,3,POINT(-80.6 30.6)
2019-12-17,3,POINT(-86.9 28.1)
2019-12-17,3,POINT(-89.1 27.1)
2019-12-17,3,POINT(-84.1 35.1)
2019-12-17,3,POINT(-83.9 27.9)
2019-12-17,3,POINT(-85.9 33.9)
2019-12-17,3,POINT(-84.7 31.6)
2019-12-17,3,POINT(-91.3 30.6)
2019-12-17,3,POINT(-81.5 31.4)
2019-12-17,3,POINT(-84.7 21.9)
2019-12-17,3,POINT(-79.1 30.9)
2019-12-17,3,POINT(-85.2 29.6)
2019-12-17,3,POINT(-75.7 33.4)
2019-12-17,3,POINT(-84.6 29)
2019-12-17,3,POINT(-84 35)
2019-12-17,3,POINT(-67.8 38.4)
2019-12-17,3,POINT(-84.4 36.8)
2019-12-17,3,POINT(-84.5 36.5)
2019-12-17,3,POINT(-77 33.4)
2019-12-17,3,POINT(-89 33.3)
2019-12-17,3,POINT(-83.9 28.1)
2019-12-17,3,POINT(-82.1 31.1)
2019-12-17,3,POINT(-85.4 31.1)
2019-12-17,3,POINT(-86.3 31.4)
2019-12-17,3,POINT(-82.2 31)
2019-12-17,3,POINT(-84 36)
2019-12-17,3,POINT(-89.8 27)
2019-12-17,3,POINT(-85 36.3)
2019-12-17,3,POINT(-86.4 35.4)
2019-12-17,3,POINT(-88.8 26.3)
2019-12-17,3,POINT(-88.7 26.3)
2019-12-17,3,POINT(-83 34.9)
2019-12-17,3,POINT(-88.5 31.3)
2019-12-17,3,POINT(-86.5 32.9)
2019-12-17,3,POINT(-83.4 31.6)
2019-12-17,3,POINT(-86.1 29.3)
2019-12-17,3,POINT(-91.8 30.1)
2019-12-17,3,POINT(-80.1 31.1)
2019-12-17,3,POINT(-90 26.8)
2019-12-17,3,POINT(-86.4 29.2)
2019-12-17,3,POINT(-90.3 25.7)
2019-12-17,3,POINT(-88.7 27.6)
2019-12-17,3,POINT(-86.2 29.7)
2019-12-17,3,POINT(-84.9 34.8)
2019-12-17,3,POINT(-85.6 28.4)
2019-12-17,3,POINT(-77.6 32.5)
2019-12-17,3,POINT(-75 33.5)
2019-12-17,3,POINT(-81.9 37.8)
2019-12-17,3,POINT(-84.3 36.5)
2019-12-17,3,POINT(-74 35.5)
2019-12-17,3,POINT(-85.1 28.9)
2019-12-17,3,POINT(-76.4 33.1)
2019-12-17,3,POINT(-91 31.3)
2019-12-17,3,POINT(-85 31.7)
2019-12-17,3,POINT(-94.4 27.1)
2019-12-17,3,POINT(-85.8 28.7)
2019-12-17,3,POINT(-75.5 34.7)
2019-12-17,3,POINT(-85.3 32.8)
2019-12-17,3,POINT(-86 32.8)
2019-12-17,3,POINT(-81.5 29.2)
2019-12-17,3,POINT(-85.3 31.5)
2019-12-17,3,POINT(-91 25.6)
2019-12-17,3,POINT(-74.4 33.6)
2019-12-17,3,POINT(-90.3 26.6)
2019-12-17,3,POINT(-83.8 27.4)
2019-12-17,3,POINT(-89.3 30.9)
2019-12-17,3,POINT(-87.3 30)
2019-12-17,3,POINT(-84.1 29)
2019-12-17,3,POINT(-90.2 28)
2019-12-17,3,POINT(-77.5 33)
2019-12-17,3,POINT(-94.5 26)
2019-12-17,3,POINT(-70.7 37.9)
2019-12-17,3,POINT(-84.9 35.9)
2019-12-17,3,POINT(-85.3 36.5)
2019-12-17,3,POINT(-85.9 35.4)
2019-12-17,3,POINT(-84.6 28.9)
2019-12-17,3,POINT(-91.7 23.7)
2019-12-17,3,POINT(-85.7 35.2)
2019-12-17,3,POINT(-76.6 32.3)
2019-12-17,3,POINT(-85.5 31.7)
2019-12-17,3,POINT(-86 33.1)
2019-12-17,3,POINT(-82.9 31.6)
2019-12-17,3,POINT(-75.3 34.7)
2019-12-17,3,POINT(-90.5 30.6)
2019-12-17,3,POINT(-75.6 34.6)
2019-12-17,3,POINT(-85.2 31.4)
2019-12-17,3,POINT(-91.2 26.6)
2019-12-17,3,POINT(-88.8 27.5)
2019-12-17,3,POINT(-86.3 33.5)
2019-12-17,3,POINT(-84.3 36.4)
2019-12-17,3,POINT(-89.2 27.4)
2019-12-17,3,POINT(-94.3 28.4)
2019-12-17,3,POINT(-85.3 28.3)
2019-12-17,3,POINT(-76.8 33.3)
2019-12-17,3,POINT(-86.2 34.2)
2019-12-17,3,POINT(-84.8 29.3)
2019-12-17,3,POINT(-87.1 33.9)
2019-12-17,3,POINT(-90.4 30.6)
2019-12-17,3,POINT(-83.6 31.1)
2019-12-17,3,POINT(-84.4 31.5)
2019-12-17,3,POINT(-93.7 22.3)
2019-12-17,3,POINT(-94.4 26.7)
2019-12-17,3,POINT(-91.7 31.1)
2019-12-17,3,POINT(-83.9 34.8)
2019-12-17,3,POINT(-87.6 29.7)
2019-12-17,3,POINT(-82.1 31)
2019-12-17,3,POINT(-94.6 27)
2019-12-17,3,POINT(-91.8 25)
2019-12-17,3,POINT(-71.3 37.6)
2019-12-17,3,POINT(-83.7 37.1)
2019-12-17,3,POINT(-84.4 35.6)
2019-12-17,3,POINT(-86.3 35.5)
2019-12-17,3,POINT(-89.3 28.4)
2019-12-17,3,POINT(-90.7 31.4)
2019-12-17,3,POINT(-83.3 30.7)
2019-12-17,3,POINT(-86.3 29.4)
2019-12-17,3,POINT(-87.1 30.7)
2019-12-17,3,POINT(-87.9 29.4)
2019-12-17,3,POINT(-85.9 28.1)
2019-12-17,3,POINT(-88.1 26.2)
2019-12-17,3,POINT(-81.7 30.6)
2019-12-17,3,POINT(-77.1 32.9)
2019-12-17,3,POINT(-83.4 27.9)
2019-12-17,3,POINT(-85.1 27.8)
2019-12-17,3,POINT(-82.4 29.8)
2019-12-17,3,POINT(-87.3 29.2)
2019-12-17,3,POINT(-87.7 27.5)
2019-12-17,3,POINT(-82 31)
2019-12-17,3,POINT(-85.4 36.3)
2019-12-17,3,POINT(-83.2 37.3)
2019-12-17,3,POINT(-88 27.4)
2019-12-17,3,POINT(-86.7 28.8)
2019-12-17,3,POINT(-91.5 29.4)
2019-12-17,3,POINT(-81.6 23.3)
2019-12-17,3,POINT(-88.4 26.2)
2019-12-17,3,POINT(-83.5 30.6)
2019-12-17,3,POINT(-91.8 25.6)
2019-12-17,3,POINT(-90 31.5)
2019-12-17,3,POINT(-93.6 21.8)
2019-12-17,3,POINT(-82.8 31.4)
2019-12-17,3,POINT(-92.9 29.6)
2019-12-17,3,POINT(-87.8 29)
2019-12-17,3,POINT(-91.4 26)
2019-12-17,3,POINT(-85.7 36.6)
2019-12-17,3,POINT(-83 28.4)
2019-12-17,3,POINT(-76.2 33.2)
2019-12-17,3,POINT(-77 33.3)
2019-12-17,3,POINT(-87.7 32.4)
2019-12-17,3,POINT(-78.1 31.2)
2019-12-17,3,POINT(-86.7 28.1)
2019-12-17,3,POINT(-94.2 27.1)
2019-12-17,3,POINT(-85.7 32.9)
2019-12-17,3,POINT(-84 34.8)
2019-12-17,3,POINT(-87.5 30.5)
2019-12-17,3,POINT(-91.4 26.7)
2019-12-17,3,POINT(-80.7 21.9)
2019-12-17,3,POINT(-82 29.1)
2019-12-17,3,POINT(-84.5 26.5)
2019-12-17,3,POINT(-79.8 36)
2019-12-17,3,POINT(-83 28)
2019-12-17,3,POINT(-91.3 24)
2019-12-17,3,POINT(-85.7 36.3)
2019-12-17,3,POINT(-69.4 38.2)
2019-12-17,3,POINT(-87.2 28.4)
2019-12-17,3,POINT(-81.2 21.3)
2019-12-17,3,POINT(-84.9 28.9)
2019-12-17,3,POINT(-79.4 31.7)
2019-12-17,3,POINT(-93 28.9)
2019-12-17,3,POINT(-82.6 30.6)
2019-12-17,3,POINT(-85.6 28.7)
2019-12-17,3,POINT(-91.9 30.1)
2019-12-17,3,POINT(-87.2 32.1)
2019-12-17,3,POINT(-87.3 29.8)
2019-12-17,3,POINT(-84.1 29.7)
2019-12-17,3,POINT(-79 29.7)
2019-12-17,3,POINT(-83.9 30.9)
2019-12-17,3,POINT(-88.6 26.5)
2019-12-17,3,POINT(-80.8 21)
2019-12-17,3,POINT(-71.4 37.6)
2019-12-17,3,POINT(-73.4 35.6)
2019-12-17,3,POINT(-93 29.1)
2019-12-17,3,POINT(-86.3 28.3)
2019-12-17,3,POINT(-75.5 33.2)
2019-12-17,3,POINT(-80.6 28.8)
2019-12-17,3,POINT(-84.1 28.2)
2019-12-17,3,POINT(-87.4 33.2)
2019-12-17,3,POINT(-86.1 28.1)
2019-12-17,3,POINT(-84.4 30.1)
2019-12-17,3,POINT(-91.8 26.2)
2019-12-17,3,POINT(-94.7 26.1)
2019-12-17,3,POINT(-86.2 22.6)
2019-12-17,3,POINT(-76.9 32.1)
2019-12-17,3,POINT(-78.5 31.9)
2019-12-17,3,POINT(-82.6 30.9)
2019-12-17,3,POINT(-89.4 32.6)
2019-12-17,3,POINT(-86.4 30.9)
2019-12-17,3,POINT(-83.2 30.8)
2019-12-17,3,POINT(-87.9 29.6)
2019-12-17,3,POINT(-84.9 29)
2019-12-17,3,POINT(-85.1 33)
2019-12-17,3,POINT(-70.9 37.8)
2019-12-17,3,POINT(-83.1 36.7)
2019-12-17,3,POINT(-88 26.5)
2019-12-17,3,POINT(-89.5 26.5)
2019-12-17,3,POINT(-87.7 29.5)
2019-12-17,3,POINT(-89.9 30.8)
2019-12-17,3,POINT(-78.7 30.7)
2019-12-17,3,POINT(-85.5 28.8)
2019-12-17,3,POINT(-88.5 29.4)
2019-12-17,3,POINT(-92.6 30.2)
2019-12-17,3,POINT(-87.8 27.9)
2019-12-17,3,POINT(-84.1 34.7)
2019-12-17,3,POINT(-87.5 33.7)
2019-12-17,3,POINT(-86.9 28.5)
2019-12-17,3,POINT(-88.4 28)
2019-12-17,3,POINT(-84.2 32)
2019-12-17,3,POINT(-83.5 36.3)
2019-12-17,3,POINT(-71.2 37.6)
2019-12-17,3,POINT(-84.3 35.7)
2019-12-17,3,POINT(-72.1 36.8)
2019-12-17,3,POINT(-83.8 36.5)
2019-12-17,3,POINT(-84.6 36.4)
2019-12-17,3,POINT(-75.8 34.5)
2019-12-17,3,POINT(-89 31.4)
2019-12-17,3,POINT(-75.4 33.3)
2019-12-17,3,POINT(-93 29.5)
2019-12-17,3,POINT(-86.8 35.2)
2019-12-17,3,POINT(-89.4 27.1)
2019-12-17,3,POINT(-81.1 22.3)
2019-12-17,3,POINT(-84 31.5)
2019-12-17,3,POINT(-84.9 29.1)
2019-12-17,3,POINT(-86.6 28)
2019-12-17,3,POINT(-84.3 35.8)
2019-12-17,3,POINT(-73.8 35.6)
2019-12-17,3,POINT(-89.3 32.5)
2019-12-17,3,POINT(-91.8 30.8)
2019-12-17,3,POINT(-86.9 30.7)
2019-12-17,3,POINT(-87.1 28.7)
2019-12-17,3,POINT(-84 34.7)
2019-12-17,3,POINT(-77.7 32.7)
2019-12-17,3,POINT(-74.7 33.7)
2019-12-17,3,POINT(-87.6 30.5)
2019-12-17,3,POINT(-83.3 35.2)
2019-12-17,3,POINT(-77.4 31.9)
2019-12-17,3,POINT(-89.2 31.1)
2019-12-17,3,POINT(-85.5 34.8)
2019-12-17,3,POINT(-84 30.4)
2019-12-17,3,POINT(-85.6 31)
2019-12-17,3,POINT(-82.3 31)
2019-12-17,3,POINT(-93 30)
2019-12-17,3,POINT(-83.9 35.6)
2019-12-17,3,POINT(-85.7 30.3)
2019-12-17,3,POINT(-75.4 33.2)
2019-12-17,3,POINT(-85.7 28.8)
2019-12-17,3,POINT(-91.3 30.7)
